contract_id,client_id,product_type,financing_amount_tnd,debt_like_amount_tnd,total_assets_tnd,status
2486,519,Murabaha,145973,3907.0,0.0,default
2487,4309,Mudaraba,120261,-500.0,435037.0,default
2488,2712,Mudaraba,7073,,285245.0,closed
2489,4765,Mudaraba,8313,30773.0,,active
2490,399,Mudaraba,120451,-500.0,,closed
2491,2623,Murabaha,145832,-500.0,0.0,active
2492,3647,Ijara,89260,51581.0,,active
2493,1272,Murabaha,192555,31574.0,220870.0,active
2494,535,Mudaraba,187478,-500.0,0.0,active
2495,1021,Mudaraba,114741,-500.0,78042.0,default
2496,4804,Ijara,53485,-500.0,324716.0,default
2497,4522,Mudaraba,193633,2196.0,,default
2498,1244,Ijara,138095,,0.0,closed
2499,1771,Ijara,145868,,,closed
2500,3261,Ijara,18046,13397.0,,default
2501,1181,Mudaraba,147371,1902.0,,default
2502,3846,Murabaha,144431,49376.0,,closed
2503,2407,Mudaraba,105987,49962.0,303029.0,closed
2504,4773,Murabaha,180444,,0.0,active
2505,2251,Mudaraba,169501,-500.0,0.0,active
2506,3052,Ijara,156663,,,default
2507,1101,Ijara,151362,,260672.0,closed
2508,3012,Ijara,192920,-500.0,,default
2509,4805,Mudaraba,177507,23267.0,198050.0,closed
2510,4848,Murabaha,13822,,201334.0,closed
2511,4510,Mudaraba,193960,,363149.0,active
2512,4829,Murabaha,94891,,401010.0,closed
2513,3336,Mudaraba,164396,-500.0,,default
2514,4291,Ijara,84017,50790.0,0.0,default
2515,263,Murabaha,178047,65510.0,,active
2516,4865,Murabaha,156958,-500.0,0.0,closed
2517,4412,Ijara,142186,18722.0,,default
2518,1601,Mudaraba,137960,-500.0,0.0,default
2519,566,Ijara,151371,56050.0,0.0,active
2520,4770,Ijara,114507,-500.0,,default
2521,513,Ijara,114408,41401.0,55054.0,default
2522,2321,Murabaha,100159,66553.0,0.0,default
2523,4680,Murabaha,94616,56224.0,,default
2524,1332,Ijara,178887,,0.0,default
2525,4454,Mudaraba,45067,,293783.0,active
2526,420,Mudaraba,20198,,0.0,active
2527,4947,Mudaraba,17893,,0.0,closed
2528,2065,Ijara,113695,-500.0,0.0,default
2529,4889,Ijara,123580,-500.0,369890.0,default
2530,575,Ijara,90343,-500.0,,closed
2531,1016,Mudaraba,152074,-500.0,0.0,default
2532,3458,Mudaraba,109863,-500.0,0.0,default
2533,4746,Ijara,124765,13217.0,0.0,closed
2534,3041,Murabaha,41533,,210404.0,active
2535,3529,Murabaha,128240,41341.0,0.0,closed
2536,3779,Murabaha,100821,-500.0,0.0,active
2537,3945,Ijara,169482,-500.0,,closed
2538,4960,Ijara,12399,,,default
2539,1612,Ijara,182301,-500.0,,default
2540,2529,Murabaha,102564,-500.0,0.0,active
2541,3032,Murabaha,61506,24967.0,0.0,default
2542,2046,Mudaraba,46201,-500.0,0.0,default
2543,2894,Mudaraba,162961,10224.0,,default
2544,3368,Ijara,56214,95373.0,29336.0,closed
2545,3804,Mudaraba,95325,-500.0,0.0,active
2546,1100,Murabaha,27447,4033.0,,active
2547,4012,Mudaraba,153050,,0.0,default
2548,3314,Ijara,60870,-500.0,,default
2549,2681,Ijara,102110,-500.0,494775.0,active
2550,1750,Ijara,186123,60639.0,,closed
2551,1670,Murabaha,11219,89017.0,0.0,default
2552,3663,Murabaha,194958,,26094.0,closed
2553,386,Mudaraba,118118,,0.0,default
2554,3452,Ijara,70432,-500.0,284255.0,default
2555,3670,Mudaraba,182365,,,closed
2556,2844,Ijara,133044,360.0,434174.0,default
2557,1624,Mudaraba,78656,30283.0,,default
2558,240,Ijara,197092,,,default
2559,2313,Ijara,190721,43069.0,214742.0,closed
2560,2649,Mudaraba,92671,,465501.0,closed
2561,2422,Mudaraba,25866,-500.0,,closed
2562,1255,Mudaraba,121019,,0.0,default
2563,4428,Ijara,92368,-500.0,284567.0,closed
2564,684,Mudaraba,168858,,,active
2565,62,Mudaraba,135643,,460919.0,active
2566,1130,Mudaraba,196599,70565.0,138846.0,default
2567,604,Ijara,109724,,,closed
2568,433,Murabaha,97537,-500.0,0.0,default
2569,595,Mudaraba,1393,-500.0,148128.0,default
2570,3997,Mudaraba,160501,-500.0,0.0,default
2571,4370,Murabaha,45389,-500.0,,closed
2572,138,Ijara,198271,47301.0,0.0,active
2573,4574,Murabaha,89291,,0.0,default
2574,161,Ijara,24390,-500.0,,active
2575,4896,Ijara,22037,40576.0,,active
2576,3511,Ijara,110844,,17803.0,closed
2577,1225,Mudaraba,129574,71310.0,0.0,closed
2578,4420,Ijara,37764,-500.0,244066.0,active
2579,2447,Mudaraba,83787,78040.0,98120.0,active
2580,2012,Murabaha,91351,,0.0,default
2581,3457,Ijara,94391,52380.0,,active
2582,4970,Ijara,150353,77264.0,,active
2583,4696,Mudaraba,109877,-500.0,,active
2584,3696,Murabaha,14936,-500.0,0.0,default
2585,133,Mudaraba,5486,82021.0,123411.0,active
2586,2545,Murabaha,56998,97816.0,186172.0,closed
2587,4936,Mudaraba,126885,,,closed
2588,2959,Murabaha,30144,57326.0,,closed
2589,3239,Murabaha,152321,-500.0,,active
2590,3213,Murabaha,104412,-500.0,,active
2591,41,Mudaraba,110490,,458550.0,default
2592,3369,Murabaha,191965,,0.0,active
2593,325,Murabaha,133192,-500.0,0.0,default
2594,334,Mudaraba,80766,83959.0,0.0,default
2595,3527,Murabaha,103433,,0.0,closed
2596,3612,Mudaraba,186058,,437974.0,default
2597,3983,Mudaraba,4768,,335130.0,closed
2598,2033,Mudaraba,9002,-500.0,408688.0,default
2599,1307,Mudaraba,110023,-500.0,38743.0,closed
2600,4810,Ijara,175458,93786.0,0.0,active
2601,359,Murabaha,199831,16868.0,269224.0,closed
2602,695,Ijara,187524,,,active
2603,1267,Mudaraba,16628,8265.0,,default
2604,3477,Ijara,3202,89410.0,,default
2605,4425,Mudaraba,134878,7163.0,,closed
2606,142,Murabaha,188274,,0.0,default
2607,3968,Murabaha,165041,-500.0,,default
2608,2102,Mudaraba,10102,,0.0,default
2609,2159,Mudaraba,130169,-500.0,0.0,closed
2610,3613,Mudaraba,173492,,0.0,closed
2611,4325,Mudaraba,188350,78156.0,355484.0,closed
2612,1607,Ijara,9912,-500.0,,active
2613,4023,Murabaha,144416,,0.0,active
2614,3051,Murabaha,177805,56915.0,,active
2615,1704,Mudaraba,66377,-500.0,,active
2616,2377,Mudaraba,113833,,121903.0,closed
2617,885,Ijara,165704,-500.0,0.0,closed
2618,456,Mudaraba,49967,-500.0,480689.0,active
2619,787,Mudaraba,11011,48039.0,,active
2620,4907,Ijara,172030,-500.0,0.0,closed
2621,3766,Murabaha,4825,50368.0,,closed
2622,4772,Murabaha,106076,,,active
2623,2485,Mudaraba,161624,,,default
2624,524,Murabaha,129424,66097.0,488249.0,closed
2625,3702,Ijara,67741,,171078.0,closed
2626,4795,Mudaraba,6239,-500.0,,default
2627,3852,Mudaraba,10096,47582.0,0.0,closed
2628,3190,Mudaraba,70484,-500.0,28902.0,active
2629,4780,Ijara,82204,-500.0,453094.0,default
2630,949,Murabaha,8213,,498936.0,default
2631,2279,Murabaha,190841,-500.0,,active
2632,2165,Murabaha,95135,71255.0,225214.0,closed
2633,2160,Mudaraba,97421,,,closed
2634,1315,Mudaraba,51044,-500.0,90000.0,active
2635,621,Murabaha,70776,31459.0,0.0,active
2636,2446,Ijara,135418,,,default
2637,1572,Mudaraba,98409,,312183.0,default
2638,3334,Ijara,121773,,0.0,active
2639,2669,Murabaha,46101,-500.0,112904.0,active
2640,264,Ijara,78576,-500.0,0.0,closed
2641,325,Murabaha,62836,-500.0,328022.0,active
2642,955,Mudaraba,42514,96988.0,103115.0,active
2643,3254,Mudaraba,195950,45099.0,0.0,active
2644,4577,Ijara,52188,,0.0,default
2645,3465,Mudaraba,124651,38082.0,,active
2646,3132,Ijara,130189,-500.0,156015.0,closed
2647,1026,Ijara,45514,,410847.0,active
2648,2379,Murabaha,48367,30802.0,0.0,active
2649,3290,Murabaha,5753,1833.0,275789.0,default
2650,740,Mudaraba,96977,40024.0,,default
2651,1443,Mudaraba,152136,,345791.0,closed
2652,2006,Mudaraba,161811,-500.0,38677.0,active
2653,3240,Mudaraba,159337,-500.0,47987.0,active
2654,2560,Mudaraba,85097,-500.0,0.0,closed
2655,2781,Murabaha,18330,-500.0,190321.0,closed
2656,881,Ijara,133919,,354790.0,default
2657,4568,Murabaha,82850,95654.0,290110.0,active
2658,497,Mudaraba,66125,67752.0,0.0,active
2659,2608,Mudaraba,126355,-500.0,,closed
2660,4809,Ijara,113696,,,active
2661,2548,Murabaha,120522,14244.0,0.0,closed
2662,2924,Ijara,84301,35895.0,28867.0,default
2663,3125,Murabaha,66572,65234.0,0.0,active
2664,3941,Ijara,156346,33577.0,,closed
2665,3519,Ijara,50647,78723.0,0.0,default
2666,1982,Ijara,123416,-500.0,184238.0,closed
2667,1233,Ijara,15546,41524.0,127722.0,active
2668,132,Mudaraba,83368,-500.0,,default
2669,849,Murabaha,121045,69498.0,,active
2670,1539,Ijara,120645,22327.0,,closed
2671,1591,Mudaraba,123641,-500.0,0.0,closed
2672,4617,Ijara,51374,,,default
2673,1589,Murabaha,72101,43856.0,324496.0,closed
2674,714,Mudaraba,2927,,0.0,active
2675,3223,Mudaraba,89047,-500.0,,default
2676,1349,Mudaraba,147079,99878.0,,default
2677,3831,Murabaha,4255,,486784.0,closed
2678,3147,Murabaha,167359,,,active
2679,3887,Murabaha,56569,,249790.0,closed
2680,3514,Mudaraba,53082,54689.0,,closed
2681,175,Mudaraba,4217,80642.0,,default
2682,1394,Ijara,39570,7034.0,186171.0,active
2683,2862,Ijara,76348,,256011.0,closed
2684,2576,Ijara,191409,,,active
2685,4504,Ijara,72038,-500.0,127474.0,closed
2686,4166,Ijara,70550,-500.0,0.0,closed
2687,931,Ijara,50545,-500.0,0.0,default
2688,625,Murabaha,131126,7509.0,,default
2689,3422,Ijara,64305,-500.0,,closed
2690,781,Ijara,131204,96794.0,,default
2691,2233,Ijara,142902,60631.0,,default
2692,4487,Mudaraba,22058,97773.0,483658.0,default
2693,163,Ijara,24306,,,active
2694,3381,Mudaraba,101368,94377.0,0.0,default
2695,3781,Murabaha,104434,,263180.0,active
2696,2687,Ijara,57467,-500.0,,active
2697,4441,Mudaraba,87624,-500.0,,active
2698,1224,Mudaraba,48234,-500.0,145813.0,closed
2699,4145,Murabaha,23991,,249166.0,active
2700,4430,Murabaha,76103,,20330.0,closed
2701,2134,Murabaha,125679,-500.0,0.0,closed
2702,122,Mudaraba,73799,-500.0,0.0,active
2703,1394,Ijara,36120,48484.0,0.0,active
2704,3944,Murabaha,11133,,0.0,default
2705,1054,Mudaraba,149157,-500.0,313623.0,active
2706,4695,Ijara,147932,46865.0,96246.0,default
2707,416,Murabaha,104870,,174839.0,default
2708,3866,Murabaha,173777,,0.0,closed
2709,855,Murabaha,197069,,,default
2710,4515,Mudaraba,23743,56739.0,0.0,active
2711,1353,Murabaha,175067,52032.0,,active
2712,3620,Ijara,127530,-500.0,418914.0,default
2713,1484,Murabaha,48918,-500.0,0.0,default
2714,1012,Murabaha,128422,47511.0,296190.0,active
2715,1922,Murabaha,1637,,40776.0,closed
2716,2233,Ijara,155828,59469.0,0.0,active
2717,3174,Ijara,143952,-500.0,0.0,closed
2718,249,Mudaraba,66316,70856.0,0.0,default
2719,457,Murabaha,194899,31437.0,0.0,default
2720,3387,Murabaha,151694,,0.0,active
2721,125,Murabaha,108725,,0.0,closed
2722,135,Mudaraba,139383,,25615.0,active
2723,812,Murabaha,189124,-500.0,,default
2724,634,Murabaha,99972,83213.0,472212.0,closed
2725,481,Murabaha,94402,,20904.0,active
2726,102,Ijara,88469,,9334.0,closed
2727,2692,Murabaha,65636,,,default
2728,2235,Mudaraba,25136,,0.0,closed
2729,675,Mudaraba,19823,,30852.0,closed
2730,3247,Mudaraba,105913,54086.0,12131.0,default
2731,1073,Mudaraba,136171,50806.0,119163.0,closed
2732,1893,Mudaraba,66179,,,default
2733,3447,Murabaha,170020,83299.0,349709.0,closed
2734,4652,Murabaha,73370,,,default
2735,4124,Mudaraba,116052,2655.0,,default
2736,218,Mudaraba,97428,-500.0,0.0,default
2737,4953,Ijara,150058,84624.0,379236.0,default
2738,1105,Mudaraba,55888,87732.0,0.0,closed
2739,2418,Ijara,148483,-500.0,65692.0,default
2740,4578,Murabaha,74513,,0.0,active
2741,3953,Murabaha,93901,,160579.0,active
2742,4973,Ijara,9436,10086.0,358198.0,closed
2743,3192,Ijara,2745,,0.0,closed
2744,2115,Ijara,167107,18651.0,380513.0,closed
2745,4481,Ijara,155921,,237700.0,active
2746,4587,Ijara,165196,-500.0,0.0,active
2747,3930,Murabaha,128727,,0.0,active
2748,2028,Ijara,132625,,0.0,default
2749,4752,Ijara,3853,75664.0,53022.0,active
2750,956,Murabaha,12440,70716.0,,active
2751,2645,Ijara,86694,,0.0,closed
2752,1935,Murabaha,174448,74798.0,0.0,closed
2753,1501,Murabaha,95203,,,active
2754,2562,Mudaraba,103210,99576.0,,default
2755,1763,Mudaraba,31384,-500.0,,default
2756,2765,Mudaraba,24652,-500.0,,active
2757,3649,Ijara,128390,-500.0,0.0,active
2758,3571,Mudaraba,152389,-500.0,182197.0,default
2759,1721,Mudaraba,82141,557.0,442599.0,default
2760,1128,Ijara,117048,60941.0,,closed
2761,2625,Murabaha,111623,,0.0,closed
2762,2001,Mudaraba,151193,-500.0,,closed
2763,3183,Murabaha,121196,,,closed
2764,1775,Ijara,143423,32483.0,,active
2765,4677,Murabaha,103769,,260848.0,active
2766,2302,Mudaraba,30123,31812.0,,closed
2767,2042,Ijara,80698,-500.0,,default
2768,3921,Ijara,67445,,351624.0,active
2769,3072,Mudaraba,144090,29652.0,,default
2770,4489,Ijara,194585,86411.0,478119.0,active
2771,3097,Mudaraba,176657,85425.0,103856.0,closed
2772,1153,Ijara,62282,,,closed
2773,693,Mudaraba,57690,-500.0,0.0,default
2774,2095,Ijara,32489,23178.0,,closed
2775,375,Ijara,165645,-500.0,0.0,active
2776,1443,Mudaraba,47475,-500.0,165749.0,active
2777,2080,Mudaraba,138284,-500.0,113644.0,active
2778,913,Mudaraba,184004,,0.0,active
2779,1070,Mudaraba,188550,,0.0,active
2780,2779,Mudaraba,64642,24914.0,,closed
2781,3219,Ijara,182122,-500.0,360115.0,active
2782,1447,Ijara,177246,77760.0,,closed
2783,2847,Mudaraba,28785,-500.0,,default
2784,1257,Murabaha,25630,74658.0,315483.0,default
2785,4083,Murabaha,3512,80982.0,235639.0,active
2786,2782,Murabaha,116781,-500.0,279371.0,closed
2787,2101,Murabaha,111848,,,default
2788,1929,Murabaha,76186,91760.0,0.0,default
2789,2413,Murabaha,107330,-500.0,,default
2790,4937,Mudaraba,30655,,481514.0,active
2791,929,Mudaraba,122232,-500.0,,closed
2792,4487,Mudaraba,193863,,0.0,default
2793,4618,Mudaraba,75453,,0.0,default
2794,2897,Mudaraba,121913,-500.0,,active
2795,1074,Mudaraba,96830,36201.0,,closed
2796,1674,Murabaha,43568,25793.0,0.0,closed
2797,313,Mudaraba,193455,16767.0,481948.0,default
2798,3429,Ijara,61089,,,default
2799,227,Murabaha,195555,22457.0,0.0,closed
2800,1522,Ijara,99995,,152525.0,closed
2801,3123,Murabaha,159978,,494774.0,active
2802,575,Murabaha,65042,59516.0,479381.0,closed
2803,4954,Murabaha,34512,,17402.0,closed
2804,1024,Ijara,32050,,,default
2805,767,Murabaha,134510,,,active
2806,89,Mudaraba,44815,,,default
2807,3059,Ijara,47573,28648.0,447196.0,closed
2808,2853,Ijara,22959,,,default
2809,4147,Ijara,35341,5597.0,408460.0,default
2810,631,Ijara,76589,28528.0,0.0,closed
2811,3533,Mudaraba,46785,-500.0,0.0,default
2812,2051,Ijara,31192,-500.0,0.0,default
2813,200,Ijara,136475,-500.0,0.0,closed
2814,2971,Mudaraba,49260,,,default
2815,4604,Murabaha,102728,53252.0,0.0,closed
2816,4309,Mudaraba,119165,-500.0,,active
2817,2812,Mudaraba,99348,,0.0,closed
2818,3241,Mudaraba,183992,,203534.0,closed
2819,551,Ijara,57999,69674.0,,closed
2820,1480,Mudaraba,114174,-500.0,,closed
2821,2873,Mudaraba,123453,,43079.0,active
2822,615,Murabaha,114316,,0.0,active
2823,4407,Murabaha,158720,31090.0,0.0,closed
2824,3173,Murabaha,18857,62327.0,,active
2825,2007,Mudaraba,54709,,,default
2826,427,Ijara,123850,-500.0,0.0,default
2827,2727,Murabaha,198881,-500.0,,active
2828,200,Mudaraba,12809,-500.0,275244.0,active
2829,3715,Murabaha,176721,-500.0,,closed
2830,3336,Murabaha,40137,-500.0,0.0,closed
2831,2684,Ijara,77438,36392.0,0.0,default
2832,4409,Ijara,46798,,161772.0,active
2833,1958,Murabaha,168579,,94938.0,closed
2834,4189,Murabaha,156092,97239.0,,active
2835,4094,Mudaraba,69466,,,active
2836,2147,Mudaraba,151851,,,active
2837,1861,Ijara,44574,,250869.0,active
2838,3848,Mudaraba,197257,74426.0,43297.0,default
2839,107,Ijara,173420,-500.0,0.0,default
2840,2703,Ijara,142263,,105330.0,default
2841,2766,Mudaraba,35623,,,active
2842,1651,Murabaha,43876,51070.0,371209.0,closed
2843,789,Mudaraba,30663,-500.0,0.0,closed
2844,2717,Murabaha,61883,-500.0,,closed
2845,4539,Ijara,145413,39435.0,0.0,closed
2846,4141,Mudaraba,137362,45812.0,0.0,default
2847,563,Mudaraba,121992,-500.0,454049.0,closed
2848,1340,Ijara,111233,-500.0,,active
2849,948,Murabaha,177680,,,default
2850,3281,Ijara,182721,,,default
2851,2743,Ijara,13467,-500.0,,active
2852,201,Ijara,51650,-500.0,,closed
2853,1948,Ijara,127484,,,closed
2854,1721,Murabaha,121405,,,active
2855,3374,Murabaha,42970,46823.0,0.0,default
2856,1207,Ijara,37389,-500.0,0.0,active
2857,3545,Ijara,108276,,0.0,active
2858,3098,Mudaraba,26123,81919.0,,closed
2859,2174,Murabaha,199405,91992.0,0.0,default
2860,2197,Mudaraba,140294,25187.0,,default
2861,2912,Ijara,127682,-500.0,324744.0,active
2862,2894,Murabaha,135257,90888.0,128611.0,active
2863,2042,Ijara,123537,-500.0,0.0,active
2864,4862,Ijara,75099,,0.0,closed
2865,88,Murabaha,15772,79991.0,0.0,default
2866,4747,Ijara,150010,-500.0,95341.0,closed
2867,54,Ijara,152822,42083.0,,default
2868,1552,Mudaraba,74331,,0.0,default
2869,4418,Murabaha,28186,30267.0,250506.0,default
2870,27,Murabaha,135909,,,default
2871,4039,Murabaha,105135,-500.0,,default
2872,3629,Murabaha,19459,,0.0,active
2873,1778,Ijara,46635,-500.0,0.0,default
2874,2265,Ijara,125011,-500.0,362299.0,default
2875,787,Murabaha,193537,,,default
2876,4374,Murabaha,195900,-500.0,276993.0,active
2877,4055,Murabaha,79872,,,default
2878,1876,Murabaha,149039,,0.0,active
2879,222,Ijara,117810,63589.0,250421.0,closed
2880,2220,Mudaraba,104427,-500.0,199161.0,default
2881,3985,Ijara,33934,55595.0,0.0,closed
2882,2206,Murabaha,129383,-500.0,,default
2883,1671,Mudaraba,199759,,,default
2884,1879,Mudaraba,58940,-500.0,,closed
2885,1803,Ijara,33314,,0.0,closed
2886,1037,Murabaha,94554,-500.0,,default
2887,3811,Murabaha,42444,-500.0,0.0,active
2888,4944,Murabaha,113882,,,active
2889,1350,Murabaha,124409,-500.0,0.0,closed
2890,1788,Murabaha,45280,,0.0,default
2891,531,Ijara,60261,95071.0,123825.0,closed
2892,598,Ijara,73964,90417.0,,active
2893,3384,Ijara,9922,,,closed
2894,4228,Murabaha,134838,,431375.0,default
2895,3837,Ijara,161251,,40682.0,closed
2896,1418,Mudaraba,112547,,,active
2897,4773,Ijara,163304,-500.0,0.0,closed
2898,4610,Mudaraba,57973,97153.0,0.0,default
2899,2349,Ijara,90257,51845.0,228462.0,closed
2900,3722,Murabaha,21077,80868.0,132430.0,closed
2901,4335,Mudaraba,143511,-500.0,97297.0,default
2902,4549,Ijara,70360,,0.0,closed
2903,2074,Ijara,52656,,138086.0,active
2904,948,Ijara,115794,14012.0,324642.0,active
2905,795,Murabaha,62711,-500.0,,default
2906,1532,Mudaraba,41376,,,closed
2907,1398,Ijara,86566,,,closed
2908,1615,Mudaraba,10705,57146.0,,default
2909,844,Murabaha,45379,,0.0,closed
2910,3040,Mudaraba,131512,-500.0,0.0,active
2911,3195,Murabaha,126007,9179.0,,default
2912,3763,Murabaha,139270,67156.0,,active
2913,4418,Mudaraba,70874,,403517.0,active
2914,2423,Mudaraba,9272,-500.0,53555.0,closed
2915,3393,Mudaraba,195512,,127082.0,default
2916,4030,Ijara,26379,91189.0,0.0,active
2917,3,Ijara,197022,-500.0,103906.0,default
2918,2367,Murabaha,178526,93787.0,0.0,active
2919,184,Murabaha,78237,14891.0,360196.0,default
2920,54,Mudaraba,69446,83790.0,,closed
2921,3348,Mudaraba,84521,,0.0,closed
2922,2090,Murabaha,186406,-500.0,0.0,closed
2923,2354,Murabaha,60117,-500.0,0.0,closed
2924,826,Ijara,174697,,,active
2925,3787,Murabaha,182631,,22421.0,default
2926,3278,Mudaraba,79027,-500.0,0.0,default
2927,1633,Murabaha,35173,-500.0,,default
2928,4369,Murabaha,173483,64368.0,,closed
2929,1683,Mudaraba,157554,,351815.0,default
2930,3825,Ijara,41431,,,closed
2931,4954,Murabaha,180576,,0.0,default
2932,4671,Murabaha,104488,,225696.0,active
2933,3392,Mudaraba,136605,82962.0,0.0,active
2934,2441,Ijara,188279,,,default
2935,1674,Murabaha,169939,,387306.0,default
2936,1745,Murabaha,156154,,140282.0,default
2937,975,Ijara,196658,,,default
2938,508,Ijara,50339,20572.0,0.0,default
2939,3517,Mudaraba,19456,,0.0,closed
2940,3464,Ijara,68323,21788.0,,active
2941,3204,Ijara,14068,-500.0,0.0,closed
2942,2865,Murabaha,56041,-500.0,,active
2943,1987,Murabaha,65046,68086.0,0.0,closed
2944,239,Murabaha,50641,12043.0,,closed
2945,4780,Murabaha,58061,-500.0,0.0,closed
2946,3500,Mudaraba,13054,1767.0,,closed
2947,4716,Murabaha,29082,-500.0,0.0,active
2948,708,Ijara,105720,39718.0,95577.0,default
2949,1713,Murabaha,144849,89856.0,,default
2950,195,Mudaraba,136786,91586.0,0.0,active
2951,3054,Murabaha,149730,-500.0,0.0,active
2952,3299,Mudaraba,182880,-500.0,412574.0,default
2953,1350,Mudaraba,88193,,0.0,closed
2954,1566,Mudaraba,143428,,187434.0,active
2955,3659,Mudaraba,108107,81331.0,0.0,default
2956,2873,Mudaraba,113319,21021.0,0.0,default
2957,255,Mudaraba,86030,,0.0,default
2958,2417,Mudaraba,19640,35402.0,0.0,closed
2959,4411,Ijara,184688,10683.0,,closed
2960,3719,Murabaha,63661,87738.0,0.0,closed
2961,648,Mudaraba,141904,-500.0,0.0,closed
2962,418,Murabaha,17333,,158231.0,default
2963,2299,Murabaha,166591,,49935.0,active
2964,2351,Ijara,58223,,,default
2965,643,Ijara,163302,,,closed
2966,2021,Mudaraba,113259,85544.0,,default
2967,3118,Ijara,115824,-500.0,79745.0,active
2968,4527,Ijara,12721,-500.0,0.0,default
2969,3087,Ijara,80837,,0.0,closed
2970,3810,Mudaraba,72616,,392031.0,default
2971,1368,Murabaha,135872,-500.0,,closed
2972,992,Murabaha,24696,-500.0,0.0,closed
2973,3686,Mudaraba,30400,82277.0,0.0,default
2974,2065,Murabaha,122559,12094.0,,active
2975,3129,Mudaraba,132226,-500.0,,active
2976,486,Ijara,138366,-500.0,,active
2977,1506,Murabaha,148378,7807.0,187414.0,active
2978,1070,Ijara,25715,-500.0,17202.0,default
2979,1514,Mudaraba,77848,85890.0,0.0,default
2980,4182,Mudaraba,52069,,0.0,active
2981,452,Mudaraba,193558,,0.0,active
2982,2064,Mudaraba,90299,-500.0,,default
2983,353,Mudaraba,80397,52788.0,92964.0,default
2984,711,Mudaraba,14706,93614.0,20921.0,default
2985,4272,Ijara,18813,-500.0,467172.0,closed
2986,4806,Murabaha,106148,-500.0,,active
2987,4191,Ijara,86977,,,closed
2988,1156,Ijara,64887,,,active
2989,3408,Murabaha,84081,-500.0,,active
2990,3202,Ijara,167821,3554.0,0.0,active
2991,1014,Mudaraba,178367,30331.0,0.0,default
2992,2026,Mudaraba,103017,-500.0,0.0,default
2993,13,Murabaha,103678,,71520.0,default
